Country,Sex,Age Group,Year,Ethnic Group,Value ('000 Person),
Malaysia,Female, 10 - 14,2008,Bumiputera,181.9,
Malaysia,Female, 10 - 14,2008,Malay,739.9,
Malaysia,Female, 10 - 14,2008,Chinese,258.8,
Malaysia,Female, 10 - 14,2008,Indians,88.3,
Malaysia,Female, 10 - 14,2008,Other Malaysian,16.6,
Malaysia,Female, 10 - 14,2008,Non-Malaysian Citizens,40.3,
Malaysia,Female, 10 - 14,2009,Total Ethnic Group,1312.8,
Malaysia,Female, 10 - 14,2009,Bumiputera,182.5,
Malaysia,Female, 10 - 14,2009,Malay,737.2,
Malaysia,Female, 10 - 14,2009,Chinese,257.6,
Malaysia,Female, 10 - 14,2009,Indians,88.3,
Malaysia,Female, 10 - 14,2009,Other Malaysian,16.1,
Malaysia,Female, 10 - 14,2009,Non-Malaysian Citizens,31.1,
Malaysia,Female, 10 - 14,2010,Total Ethnic Group,1295.6,
Malaysia,Female, 10 - 14,2010,Other Bumiputera,183.7,
Malaysia,Female, 10 - 14,2010,Malay,734.2,
Malaysia,Female, 10 - 14,2010,Chinese,254.8,
Malaysia,Female, 10 - 14,2010,Indians,87.6,
Malaysia,Female, 10 - 14,2010,Other Malaysian,13.0,
Malaysia,Female, 10 - 14,2010,Non-Malaysian Citizens,22.3,
Malaysia,Female, 10 - 14,2011,Total Ethnic Group,1300.3,
Malaysia,Female, 10 - 14,2011,Other Bumiputera,183.9,
Malaysia,Female, 10 - 14,2011,Malay,739.0,
Malaysia,Female, 10 - 14,2011,Chinese,254.5,
Malaysia,Female, 10 - 14,2011,Indians,86.7,
Malaysia,Female, 10 - 14,2011,Other Malaysian,13.4,
Malaysia,Female, 10 - 14,2011,Non-Malaysian Citizens,22.9,
Malaysia,Female, 10 - 14,2012,Total Ethnic Group,1301.1,
Malaysia,Female, 10 - 14,2012,Other Bumiputera,184.6,
Malaysia,Female, 10 - 14,2012,Malay,742.4,
Malaysia,Female, 10 - 14,2012,Chinese,251.7,
Malaysia,Female, 10 - 14,2012,Indians,85.3,
Malaysia,Female, 10 - 14,2012,Other Malaysian,13.6,
Malaysia,Female, 10 - 14,2012,Non-Malaysian Citizens,23.5,
Malaysia,Female, 10 - 14,2013,Total Ethnic Group,1299.9,
Malaysia,Female, 10 - 14,2013,Bumiputera,928.4,
Malaysia,Female, 10 - 14,2013,Chinese,248.2,
Malaysia,Female, 10 - 14,2013,Indians,84.0,
Malaysia,Female, 10 - 14,2013,Other Malaysian,13.9,
Malaysia,Female, 10 - 14,2013,Non-Malaysian Citizens,25.4,
Malaysia,Female, 10 - 14,2014,Total Ethnic Group,1297.6,
Malaysia,Female, 10 - 14,2014,Bumiputera,930.2,
Malaysia,Female, 10 - 14,2014,Chinese,244.3,
Malaysia,Female, 10 - 14,2014,Indians,83.2,
Malaysia,Female, 10 - 14,2014,Other Malaysian,14.3,
Malaysia,Female, 10 - 14,2014,Non-Malaysian Citizens,25.5,
Malaysia,Female, 10 - 14,2015,Total Ethnic Group,1292.3,
Malaysia,Female, 10 - 14,2015,Bumiputera,929.4,
Malaysia,Female, 10 - 14,2015,Chinese,239.7,
Malaysia,Female, 10 - 14,2015,Indians,82.4,
Malaysia,Female, 10 - 14,2015,Other Malaysian,14.6,
Malaysia,Female, 10 - 14,2015,Non-Malaysian Citizens,26.3,
Malaysia,Female, 10 - 14,2016,Total Ethnic Group,1273.1,
Malaysia,Female, 10 - 14,2016,Bumiputera,918.6,
Malaysia,Female, 10 - 14,2016,Chinese,231.8,
Malaysia,Female, 10 - 14,2016,Indians,80.6,
Malaysia,Female, 10 - 14,2016,Other Malaysian,15.0,
Malaysia,Female, 10 - 14,2016,Non-Malaysian Citizens,27.0,
Malaysia,Female, 10 - 14,2017,Total Ethnic Group,1255.8,
Malaysia,Female, 10 - 14,2017,Bumiputera,908.1,
Malaysia,Female, 10 - 14,2017,Chinese,225.3,
Malaysia,Female, 10 - 14,2017,Indians,79.1,
Malaysia,Female, 10 - 14,2017,Other Malaysian,15.7,
Malaysia,Female, 10 - 14,2017,Non-Malaysian Citizens,27.6,
Malaysia,Female, 10 - 14,2018,Total Ethnic Group,1241.0,
Malaysia,Female, 10 - 14,2018,Bumiputera,899.8,
Malaysia,Female, 10 - 14,2018,Chinese,219.6,
Malaysia,Female, 10 - 14,2018,Indians,77.5,
Malaysia,Female, 10 - 14,2018,Other Malaysian,16.2,
Malaysia,Female, 10 - 14,2018,Non-Malaysian Citizens,28.0,
Malaysia,Female, 10 - 14,2019,Total Ethnic Group,1227.7,
Malaysia,Female, 10 - 14,2019,Bumiputera,894.9,
Malaysia,Female, 10 - 14,2019,Chinese,214.0,
Malaysia,Female, 10 - 14,2019,Indians,75.5,
Malaysia,Female, 10 - 14,2019,Other Malaysian,16.6,
Malaysia,Female, 10 - 14,2019,Non-Malaysian Citizens,26.7,
Malaysia,Female, 10 - 14,2020,Total Ethnic Group,1259.6,
Malaysia,Female, 10 - 14,2020,Bumiputera,867.3,
Malaysia,Female, 10 - 14,2020,Chinese,269.9,
Malaysia,Female, 10 - 14,2020,Indians,82.1,
Malaysia,Female, 10 - 14,2020,Other Malaysian,6.4,
Malaysia,Female, 10 - 14,2020,Non-Malaysian Citizens,33.9,
Malaysia,Female, 15 - 19,1991,Total Ethnic Group,906.4,
Malaysia,Female, 15 - 19,1991,Bumiputera,100.1,
Malaysia,Female, 15 - 19,1991,Malay,453.5,
Malaysia,Female, 15 - 19,1991,Chinese,239.6,
Malaysia,Female, 15 - 19,1991,Indians,69.6,
Malaysia,Female, 15 - 19,1991,Other Malaysian,9.9,
Malaysia,Female, 15 - 19,1991,Non-Malaysian Citizens,33.6,
Malaysia,Female, 15 - 19,1992,Total Ethnic Group,932.2,
Malaysia,Female, 15 - 19,1992,Bumiputera,102.6,
Malaysia,Female, 15 - 19,1992,Malay,463.8,
Malaysia,Female, 15 - 19,1992,Chinese,247.0,
Malaysia,Female, 15 - 19,1992,Indians,71.7,
Malaysia,Female, 15 - 19,1992,Other Malaysian,10.3,
Malaysia,Female, 15 - 19,1992,Non-Malaysian Citizens,36.9,
Malaysia,Female, 15 - 19,1993,Total Ethnic Group,950.7,
Malaysia,Female, 15 - 19,1993,Bumiputera,104.8,
Malaysia,Female, 15 - 19,1993,Malay,471.7,
Malaysia,Female, 15 - 19,1993,Chinese,248.3,
Malaysia,Female, 15 - 19,1993,Indians,73.3,
Malaysia,Female, 15 - 19,1993,Other Malaysian,10.6,
Malaysia,Female, 15 - 19,1993,Non-Malaysian Citizens,42.0,
Malaysia,Female, 15 - 19,1994,Total Ethnic Group,974.7,
Malaysia,Female, 15 - 19,1994,Bumiputera,108.2,
Malaysia,Female, 15 - 19,1994,Malay,482.4,
Malaysia,Female, 15 - 19,1994,Chinese,249.0,
Malaysia,Female, 15 - 19,1994,Indians,74.9,
Malaysia,Female, 15 - 19,1994,Other Malaysian,11.0,
Malaysia,Female, 15 - 19,1994,Non-Malaysian Citizens,49.2,
Malaysia,Female, 15 - 19,1995,Total Ethnic Group,999.1,
Malaysia,Female, 15 - 19,1995,Bumiputera,111.9,
Malaysia,Female, 15 - 19,1995,Malay,496.3,
Malaysia,Female, 15 - 19,1995,Chinese,247.6,
Malaysia,Female, 15 - 19,1995,Indians,76.3,
Malaysia,Female, 15 - 19,1995,Other Malaysian,11.4,
Malaysia,Female, 15 - 19,1995,Non-Malaysian Citizens,55.6,
Malaysia,Female, 15 - 19,1996,Total Ethnic Group,1027.8,
Malaysia,Female, 15 - 19,1996,Bumiputera,116.6,
Malaysia,Female, 15 - 19,1996,Malay,517.1,
Malaysia,Female, 15 - 19,1996,Chinese,244.7,
Malaysia,Female, 15 - 19,1996,Indians,77.7,
Malaysia,Female, 15 - 19,1996,Other Malaysian,11.8,
Malaysia,Female, 15 - 19,1996,Non-Malaysian Citizens,59.8,
Malaysia,Female, 15 - 19,1997,Total Ethnic Group,1060.0,
Malaysia,Female, 15 - 19,1997,Bumiputera,122.2,
Malaysia,Female, 15 - 19,1997,Malay,542.0,
Malaysia,Female, 15 - 19,1997,Chinese,244.1,
Malaysia,Female, 15 - 19,1997,Indians,78.7,
Malaysia,Female, 15 - 19,1997,Other Malaysian,12.4,
Malaysia,Female, 15 - 19,1997,Non-Malaysian Citizens,60.6,
Malaysia,Female, 15 - 19,1998,Total Ethnic Group,1093.0,
Malaysia,Female, 15 - 19,1998,Bumiputera,128.3,
Malaysia,Female, 15 - 19,1998,Malay,570.2,
Malaysia,Female, 15 - 19,1998,Chinese,244.0,
Malaysia,Female, 15 - 19,1998,Indians,79.7,
Malaysia,Female, 15 - 19,1998,Other Malaysian,13.0,
Malaysia,Female, 15 - 19,1998,Non-Malaysian Citizens,57.7,
Malaysia,Female, 15 - 19,1999,Total Ethnic Group,1123.8,
Malaysia,Female, 15 - 19,1999,Bumiputera,134.4,
Malaysia,Female, 15 - 19,1999,Malay,598.4,
Malaysia,Female, 15 - 19,1999,Chinese,244.1,
Malaysia,Female, 15 - 19,1999,Indians,80.6,
Malaysia,Female, 15 - 19,1999,Other Malaysian,13.7,
Malaysia,Female, 15 - 19,1999,Non-Malaysian Citizens,52.7,
Malaysia,Female, 15 - 19,2000,Total Ethnic Group,1151.1,
Malaysia,Female, 15 - 19,2000,Bumiputera,140.4,
Malaysia,Female, 15 - 19,2000,Malay,623.2,
Malaysia,Female, 15 - 19,2000,Chinese,244.5,
Malaysia,Female, 15 - 19,2000,Indians,81.4,
Malaysia,Female, 15 - 19,2000,Other Malaysian,14.4,
Malaysia,Female, 15 - 19,2000,Non-Malaysian Citizens,47.3,
Malaysia,Female, 15 - 19,2001,Total Ethnic Group,1189.2,
Malaysia,Female, 15 - 19,2001,Bumiputera,144.9,
Malaysia,Female, 15 - 19,2001,Malay,642.7,
Malaysia,Female, 15 - 19,2001,Chinese,248.6,
Malaysia,Female, 15 - 19,2001,Indians,82.9,
Malaysia,Female, 15 - 19,2001,Other Malaysian,14.7,
Malaysia,Female, 15 - 19,2001,Non-Malaysian Citizens,55.3,
Malaysia,Female, 15 - 19,2002,Total Ethnic Group,1227.1,
Malaysia,Female, 15 - 19,2002,Bumiputera,149.1,
Malaysia,Female, 15 - 19,2002,Malay,658.9,
Malaysia,Female, 15 - 19,2002,Chinese,252.3,
Malaysia,Female, 15 - 19,2002,Indians,84.4,
Malaysia,Female, 15 - 19,2002,Other Malaysian,15.0,
Malaysia,Female, 15 - 19,2002,Non-Malaysian Citizens,67.4,
Malaysia,Female, 15 - 19,2003,Total Ethnic Group,1262.3,
Malaysia,Female, 15 - 19,2003,Bumiputera,152.8,
Malaysia,Female, 15 - 19,2003,Malay,672.0,
Malaysia,Female, 15 - 19,2003,Chinese,255.1,
Malaysia,Female, 15 - 19,2003,Indians,85.7,
Malaysia,Female, 15 - 19,2003,Other Malaysian,15.3,
Malaysia,Female, 15 - 19,2003,Non-Malaysian Citizens,81.4,
Malaysia,Female, 15 - 19,2004,Total Ethnic Group,1293.6,
Malaysia,Female, 15 - 19,2004,Bumiputera,156.9,
Malaysia,Female, 15 - 19,2004,Malay,683.0,
Malaysia,Female, 15 - 19,2004,Chinese,257.0,
Malaysia,Female, 15 - 19,2004,Indians,86.7,
Malaysia,Female, 15 - 19,2004,Other Malaysian,15.6,
Malaysia,Female, 15 - 19,2004,Non-Malaysian Citizens,94.5,
Malaysia,Female, 15 - 19,2005,Total Ethnic Group,1321.5,
Malaysia,Female, 15 - 19,2005,Bumiputera,161.0,
Malaysia,Female, 15 - 19,2005,Malay,693.9,
Malaysia,Female, 15 - 19,2005,Chinese,258.5,
Malaysia,Female, 15 - 19,2005,Indians,87.4,
Malaysia,Female, 15 - 19,2005,Other Malaysian,15.8,
Malaysia,Female, 15 - 19,2005,Non-Malaysian Citizens,105.0,
Malaysia,Female, 15 - 19,2006,Total Ethnic Group,1344.1,
Malaysia,Female, 15 - 19,2006,Bumiputera,165.3,
Malaysia,Female, 15 - 19,2006,Malay,704.7,
Malaysia,Female, 15 - 19,2006,Chinese,259.8,
Malaysia,Female, 15 - 19,2006,Indians,87.9,
Malaysia,Female, 15 - 19,2006,Other Malaysian,16.0,
Malaysia,Female, 15 - 19,2006,Non-Malaysian Citizens,110.5,
Malaysia,Female, 15 - 19,2007,Total Ethnic Group,1363.2,
Malaysia,Female, 15 - 19,2007,Bumiputera,170.3,
Malaysia,Female, 15 - 19,2007,Malay,715.7,
Malaysia,Female, 15 - 19,2007,Chinese,261.4,
Malaysia,Female, 15 - 19,2007,Indians,88.3,
Malaysia,Female, 15 - 19,2007,Other Malaysian,16.1,
Malaysia,Female, 15 - 19,2007,Non-Malaysian Citizens,111.5,
Malaysia,Female, 15 - 19,2008,Total Ethnic Group,1376.5,
Malaysia,Female, 15 - 19,2008,Bumiputera,176.0,
Malaysia,Female, 15 - 19,2008,Malay,726.2,
Malaysia,Female, 15 - 19,2008,Chinese,263.4,
Malaysia,Female, 15 - 19,2008,Indians,88.6,
Malaysia,Female, 15 - 19,2008,Other Malaysian,16.0,
Malaysia,Female, 15 - 19,2008,Non-Malaysian Citizens,106.3,
Malaysia,Female, 15 - 19,2009,Total Ethnic Group,1384.1,
Malaysia,Female, 15 - 19,2009,Bumiputera,181.0,
Malaysia,Female, 15 - 19,2009,Malay,736.1,
Malaysia,Female, 15 - 19,2009,Chinese,265.4,
Malaysia,Female, 15 - 19,2009,Indians,88.9,
Malaysia,Female, 15 - 19,2009,Other Malaysian,15.6,
Malaysia,Female, 15 - 19,2009,Non-Malaysian Citizens,97.0,
Malaysia,Female, 15 - 19,2010,Total Ethnic Group,1383.6,
Malaysia,Female, 15 - 19,2010,Other Bumiputera,185.9,
Malaysia,Female, 15 - 19,2010,Malay,744.2,
Malaysia,Female, 15 - 19,2010,Chinese,267.0,
Malaysia,Female, 15 - 19,2010,Indians,89.3,
Malaysia,Female, 15 - 19,2010,Other Malaysian,12.7,
Malaysia,Female, 15 - 19,2010,Non-Malaysian Citizens,84.6,
Malaysia,Female, 15 - 19,2011,Total Ethnic Group,1387.4,
Malaysia,Female, 15 - 19,2011,Other Bumiputera,187.6,
Malaysia,Female, 15 - 19,2011,Malay,744.9,
Malaysia,Female, 15 - 19,2011,Chinese,265.6,
Malaysia,Female, 15 - 19,2011,Indians,88.8,
Malaysia,Female, 15 - 19,2011,Other Malaysian,12.6,
Malaysia,Female, 15 - 19,2011,Non-Malaysian Citizens,88.0,
Malaysia,Female, 15 - 19,2012,Total Ethnic Group,1384.8,
Malaysia,Female, 15 - 19,2012,Other Bumiputera,187.0,
Malaysia,Female, 15 - 19,2012,Malay,742.4,
Malaysia,Female, 15 - 19,2012,Chinese,263.0,
Malaysia,Female, 15 - 19,2012,Indians,88.2,
Malaysia,Female, 15 - 19,2012,Other Malaysian,12.9,
Malaysia,Female, 15 - 19,2012,Non-Malaysian Citizens,91.3,
Malaysia,Female, 15 - 19,2013,Total Ethnic Group,1389.0,
Malaysia,Female, 15 - 19,2013,Bumiputera,924.9,
Malaysia,Female, 15 - 19,2013,Chinese,260.2,
Malaysia,Female, 15 - 19,2013,Indians,87.6,
Malaysia,Female, 15 - 19,2013,Other Malaysian,12.9,
Malaysia,Female, 15 - 19,2013,Non-Malaysian Citizens,103.4,
Malaysia,Female, 15 - 19,2014,Total Ethnic Group,1378.7,
Malaysia,Female, 15 - 19,2014,Bumiputera,919.6,
Malaysia,Female, 15 - 19,2014,Chinese,255.8,
Malaysia,Female, 15 - 19,2014,Indians,86.9,
Malaysia,Female, 15 - 19,2014,Other Malaysian,12.9,
Malaysia,Female, 15 - 19,2014,Non-Malaysian Citizens,103.5,
Malaysia,Female, 15 - 19,2015,Total Ethnic Group,1374.1,
Malaysia,Female, 15 - 19,2015,Bumiputera,915.4,
Malaysia,Female, 15 - 19,2015,Chinese,252.5,
Malaysia,Female, 15 - 19,2015,Indians,85.9,
Malaysia,Female, 15 - 19,2015,Other Malaysian,13.0,
Malaysia,Female, 15 - 19,2015,Non-Malaysian Citizens,107.3,
Malaysia,Female, 15 - 19,2016,Total Ethnic Group,1381.0,
Malaysia,Female, 15 - 19,2016,Bumiputera,920.4,
Malaysia,Female, 15 - 19,2016,Chinese,252.3,
Malaysia,Female, 15 - 19,2016,Indians,85.1,
Malaysia,Female, 15 - 19,2016,Other Malaysian,13.2,
Malaysia,Female, 15 - 19,2016,Non-Malaysian Citizens,110.0,
Malaysia,Female, 15 - 19,2017,Total Ethnic Group,1383.5,
Malaysia,Female, 15 - 19,2017,Bumiputera,925.0,
Malaysia,Female, 15 - 19,2017,Chinese,249.6,
Malaysia,Female, 15 - 19,2017,Indians,84.4,
Malaysia,Female, 15 - 19,2017,Other Malaysian,13.4,
Malaysia,Female, 15 - 19,2017,Non-Malaysian Citizens,111.1,
Malaysia,Female, 15 - 19,2018,Total Ethnic Group,1382.8,
Malaysia,Female, 15 - 19,2018,Bumiputera,926.9,
Malaysia,Female, 15 - 19,2018,Chinese,246.8,
Malaysia,Female, 15 - 19,2018,Indians,83.6,
Malaysia,Female, 15 - 19,2018,Other Malaysian,13.7,
Malaysia,Female, 15 - 19,2018,Non-Malaysian Citizens,111.8,
Malaysia,Female, 15 - 19,2019,Total Ethnic Group,1377.4,
Malaysia,Female, 15 - 19,2019,Bumiputera,929.4,
Malaysia,Female, 15 - 19,2019,Chinese,243.6,
Malaysia,Female, 15 - 19,2019,Indians,83.2,
Malaysia,Female, 15 - 19,2019,Other Malaysian,14.1,
Malaysia,Female, 15 - 19,2019,Non-Malaysian Citizens,107.2,
Malaysia,Female, 15 - 19,2020,Total Ethnic Group,1350.9,
Malaysia,Female, 15 - 19,2020,Bumiputera,961.5,
Malaysia,Female, 15 - 19,2020,Chinese,245.9,
Malaysia,Female, 15 - 19,2020,Indians,79.9,
Malaysia,Female, 15 - 19,2020,Other Malaysian,8.7,
Malaysia,Female, 15 - 19,2020,Non-Malaysian Citizens,54.9,
Malaysia,Female, 20 - 24,1991,Total Ethnic Group,836.7,
Malaysia,Female, 20 - 24,1991,Bumiputera,90.1,
Malaysia,Female, 20 - 24,1991,Malay,414.9,
Malaysia,Female, 20 - 24,1991,Chinese,206.4,
Malaysia,Female, 20 - 24,1991,Indians,64.1,
Malaysia,Female, 20 - 24,1991,Other Malaysian,8.0,
Malaysia,Female, 20 - 24,1991,Non-Malaysian Citizens,53.2,
Malaysia,Female, 20 - 24,1992,Total Ethnic Group,854.3,
Malaysia,Female, 20 - 24,1992,Bumiputera,93.3,
Malaysia,Female, 20 - 24,1992,Malay,423.0,
Malaysia,Female, 20 - 24,1992,Chinese,209.7,
Malaysia,Female, 20 - 24,1992,Indians,65.3,
Malaysia,Female, 20 - 24,1992,Other Malaysian,8.5,
Malaysia,Female, 20 - 24,1992,Non-Malaysian Citizens,54.5,
Malaysia,Female, 20 - 24,1993,Total Ethnic Group,871.4,
Malaysia,Female, 20 - 24,1993,Bumiputera,96.0,
Malaysia,Female, 20 - 24,1993,Malay,425.6,
Malaysia,Female, 20 - 24,1993,Chinese,215.8,
Malaysia,Female, 20 - 24,1993,Indians,66.7,
Malaysia,Female, 20 - 24,1993,Other Malaysian,8.9,
Malaysia,Female, 20 - 24,1993,Non-Malaysian Citizens,58.4,
Malaysia,Female, 20 - 24,1994,Total Ethnic Group,895.1,
Malaysia,Female, 20 - 24,1994,Bumiputera,98.4,
Malaysia,Female, 20 - 24,1994,Malay,432.8,
Malaysia,Female, 20 - 24,1994,Chinese,223.0,
Malaysia,Female, 20 - 24,1994,Indians,68.6,
Malaysia,Female, 20 - 24,1994,Other Malaysian,9.3,
Malaysia,Female, 20 - 24,1994,Non-Malaysian Citizens,63.0,
Malaysia,Female, 20 - 24,1995,Total Ethnic Group,918.9,
Malaysia,Female, 20 - 24,1995,Bumiputera,100.6,
Malaysia,Female, 20 - 24,1995,Malay,441.9,
Malaysia,Female, 20 - 24,1995,Chinese,227.6,
Malaysia,Female, 20 - 24,1995,Indians,70.6,
Malaysia,Female, 20 - 24,1995,Other Malaysian,9.6,
Malaysia,Female, 20 - 24,1995,Non-Malaysian Citizens,68.5,
Malaysia,Female, 20 - 24,1996,Total Ethnic Group,938.0,
Malaysia,Female, 20 - 24,1996,Bumiputera,102.9,
Malaysia,Female, 20 - 24,1996,Malay,446.8,
Malaysia,Female, 20 - 24,1996,Chinese,231.1,
Malaysia,Female, 20 - 24,1996,Indians,72.0,
Malaysia,Female, 20 - 24,1996,Other Malaysian,9.9,
Malaysia,Female, 20 - 24,1996,Non-Malaysian Citizens,75.3,
Malaysia,Female, 20 - 24,1997,Total Ethnic Group,960.9,
Malaysia,Female, 20 - 24,1997,Bumiputera,105.6,
Malaysia,Female, 20 - 24,1997,Malay,455.3,
Malaysia,Female, 20 - 24,1997,Chinese,233.3,
Malaysia,Female, 20 - 24,1997,Indians,73.5,
Malaysia,Female, 20 - 24,1997,Other Malaysian,10.2,
Malaysia,Female, 20 - 24,1997,Non-Malaysian Citizens,82.8,
Malaysia,Female, 20 - 24,1998,Total Ethnic Group,982.1,
Malaysia,Female, 20 - 24,1998,Bumiputera,108.7,
Malaysia,Female, 20 - 24,1998,Malay,465.2,
Malaysia,Female, 20 - 24,1998,Chinese,232.6,
Malaysia,Female, 20 - 24,1998,Indians,74.8,
Malaysia,Female, 20 - 24,1998,Other Malaysian,10.6,
Malaysia,Female, 20 - 24,1998,Non-Malaysian Citizens,90.3,
Malaysia,Female, 20 - 24,1999,Total Ethnic Group,1007.6,
Malaysia,Female, 20 - 24,1999,Bumiputera,112.7,
Malaysia,Female, 20 - 24,1999,Malay,479.3,
Malaysia,Female, 20 - 24,1999,Chinese,231.7,
Malaysia,Female, 20 - 24,1999,Indians,76.1,
Malaysia,Female, 20 - 24,1999,Other Malaysian,11.0,
Malaysia,Female, 20 - 24,1999,Non-Malaysian Citizens,96.9,
Malaysia,Female, 20 - 24,2000,Total Ethnic Group,1033.8,
Malaysia,Female, 20 - 24,2000,Bumiputera,117.3,
Malaysia,Female, 20 - 24,2000,Malay,497.4,
Malaysia,Female, 20 - 24,2000,Chinese,230.2,
Malaysia,Female, 20 - 24,2000,Indians,77.0,
Malaysia,Female, 20 - 24,2000,Other Malaysian,11.4,
Malaysia,Female, 20 - 24,2000,Non-Malaysian Citizens,100.4,
Malaysia,Female, 20 - 24,2001,Total Ethnic Group,1056.8,
Malaysia,Female, 20 - 24,2001,Bumiputera,121.1,
Malaysia,Female, 20 - 24,2001,Malay,517.9,
Malaysia,Female, 20 - 24,2001,Chinese,233.0,
Malaysia,Female, 20 - 24,2001,Indians,77.7,
Malaysia,Female, 20 - 24,2001,Other Malaysian,11.6,
Malaysia,Female, 20 - 24,2001,Non-Malaysian Citizens,95.6,
Malaysia,Female, 20 - 24,2002,Total Ethnic Group,1089.4,
Malaysia,Female, 20 - 24,2002,Bumiputera,126.0,
Malaysia,Female, 20 - 24,2002,Malay,542.7,
Malaysia,Female, 20 - 24,2002,Chinese,237.1,
Malaysia,Female, 20 - 24,2002,Indians,78.8,
Malaysia,Female, 20 - 24,2002,Other Malaysian,11.9,
Malaysia,Female, 20 - 24,2002,Non-Malaysian Citizens,93.0,
Malaysia,Female, 20 - 24,2003,Total Ethnic Group,1132.2,
Malaysia,Female, 20 - 24,2003,Bumiputera,131.9,
Malaysia,Female, 20 - 24,2003,Malay,570.6,
Malaysia,Female, 20 - 24,2003,Chinese,242.2,
Malaysia,Female, 20 - 24,2003,Indians,80.5,
Malaysia,Female, 20 - 24,2003,Other Malaysian,12.2,
Malaysia,Female, 20 - 24,2003,Non-Malaysian Citizens,94.7,
Malaysia,Female, 20 - 24,2004,Total Ethnic Group,1181.1,
Malaysia,Female, 20 - 24,2004,Bumiputera,138.1,
Malaysia,Female, 20 - 24,2004,Malay,598.3,
Malaysia,Female, 20 - 24,2004,Chinese,247.9,
Malaysia,Female, 20 - 24,2004,Indians,82.5,
Malaysia,Female, 20 - 24,2004,Other Malaysian,12.6,
Malaysia,Female, 20 - 24,2004,Non-Malaysian Citizens,101.8,
Malaysia,Female, 20 - 24,2005,Total Ethnic Group,1230.7,
Malaysia,Female, 20 - 24,2005,Bumiputera,143.9,
Malaysia,Female, 20 - 24,2005,Malay,622.6,
Malaysia,Female, 20 - 24,2005,Chinese,253.1,
Malaysia,Female, 20 - 24,2005,Indians,84.6,
Malaysia,Female, 20 - 24,2005,Other Malaysian,13.1,
Malaysia,Female, 20 - 24,2005,Non-Malaysian Citizens,113.4,
Malaysia,Female, 20 - 24,2006,Total Ethnic Group,1278.2,
Malaysia,Female, 20 - 24,2006,Bumiputera,149.6,
Malaysia,Female, 20 - 24,2006,Malay,643.1,
Malaysia,Female, 20 - 24,2006,Chinese,257.6,
Malaysia,Female, 20 - 24,2006,Indians,86.5,
Malaysia,Female, 20 - 24,2006,Other Malaysian,13.5,
Malaysia,Female, 20 - 24,2006,Non-Malaysian Citizens,127.9,
Malaysia,Female, 20 - 24,2007,Total Ethnic Group,1319.9,
Malaysia,Female, 20 - 24,2007,Bumiputera,154.4,
Malaysia,Female, 20 - 24,2007,Malay,659.5,
Malaysia,Female, 20 - 24,2007,Chinese,260.9,
Malaysia,Female, 20 - 24,2007,Indians,88.0,
Malaysia,Female, 20 - 24,2007,Other Malaysian,13.9,
Malaysia,Female, 20 - 24,2007,Non-Malaysian Citizens,143.2,
Malaysia,Female, 20 - 24,2008,Total Ethnic Group,1354.4,
Malaysia,Female, 20 - 24,2008,Bumiputera,158.4,
Malaysia,Female, 20 - 24,2008,Malay,672.4,
Malaysia,Female, 20 - 24,2008,Chinese,262.8,
Malaysia,Female, 20 - 24,2008,Indians,89.0,
Malaysia,Female, 20 - 24,2008,Other Malaysian,14.2,
Malaysia,Female, 20 - 24,2008,Non-Malaysian Citizens,157.6,
Malaysia,Female, 20 - 24,2009,Total Ethnic Group,1383.2,
Malaysia,Female, 20 - 24,2009,Bumiputera,163.1,
Malaysia,Female, 20 - 24,2009,Malay,683.4,
Malaysia,Female, 20 - 24,2009,Chinese,264.1,
Malaysia,Female, 20 - 24,2009,Indians,89.6,
Malaysia,Female, 20 - 24,2009,Other Malaysian,14.3,
Malaysia,Female, 20 - 24,2009,Non-Malaysian Citizens,168.6,
Malaysia,Female, 20 - 24,2010,Total Ethnic Group,1408.0,
Malaysia,Female, 20 - 24,2010,Other Bumiputera,168.0,
Malaysia,Female, 20 - 24,2010,Malay,697.0,
Malaysia,Female, 20 - 24,2010,Chinese,265.7,
Malaysia,Female, 20 - 24,2010,Indians,90.2,
Malaysia,Female, 20 - 24,2010,Other Malaysian,11.9,
Malaysia,Female, 20 - 24,2010,Non-Malaysian Citizens,175.1,
Malaysia,Female, 20 - 24,2011,Total Ethnic Group,1429.4,
Malaysia,Female, 20 - 24,2011,Other Bumiputera,170.5,
Malaysia,Female, 20 - 24,2011,Malay,708.2,
Malaysia,Female, 20 - 24,2011,Chinese,265.9,
Malaysia,Female, 20 - 24,2011,Indians,90.0,
Malaysia,Female, 20 - 24,2011,Other Malaysian,12.2,
Malaysia,Female, 20 - 24,2011,Non-Malaysian Citizens,182.6,
Malaysia,Female, 20 - 24,2012,Total Ethnic Group,1448.9,
Malaysia,Female, 20 - 24,2012,Other Bumiputera,174.2,
Malaysia,Female, 20 - 24,2012,Malay,717.0,
Malaysia,Female, 20 - 24,2012,Chinese,266.5,
